,avg_byte,var_byte,protocol,pack_exc,byte_exc,class
2197,42.0,12.0,TCP,8,336,BOT
2198,42.6666666667,14.222222222200001,TCP,3,128,BOT
2199,42.0,12.0,TCP,8,336,BOT
2200,42.6666666667,14.222222222200001,TCP,3,128,BOT
2201,42.0,12.0,TCP,8,336,BOT
2202,42.6666666667,14.222222222200001,TCP,3,128,BOT
2203,42.0,12.0,TCP,8,336,BOT
2204,42.6666666667,14.222222222200001,TCP,3,128,BOT
2205,42.0,12.0,TCP,8,336,BOT
2206,42.6666666667,14.222222222200001,TCP,3,128,BOT
2207,42.0,12.0,TCP,8,336,BOT
2208,42.6666666667,14.222222222200001,TCP,3,128,BOT
2209,42.0,12.0,TCP,8,336,BOT
2210,42.6666666667,14.222222222200001,TCP,3,128,BOT
2211,42.0,12.0,TCP,8,336,BOT
2212,42.6666666667,14.222222222200001,TCP,3,128,BOT
2213,42.0,12.0,TCP,8,336,BOT
2214,42.6666666667,14.222222222200001,TCP,3,128,BOT
2215,42.0,12.0,TCP,8,336,BOT
2216,42.6666666667,14.222222222200001,TCP,3,128,BOT
2217,48.0,0.0,TCP,6,288,BOT
2218,42.0,12.0,TCP,8,336,BOT
2219,42.6666666667,14.222222222200001,TCP,3,128,BOT
2220,42.0,12.0,TCP,8,336,BOT
2221,42.6666666667,14.222222222200001,TCP,3,128,BOT
2222,42.0,12.0,TCP,8,336,BOT
2223,42.6666666667,14.222222222200001,TCP,3,128,BOT
2224,42.0,12.0,TCP,8,336,BOT
2225,42.6666666667,14.222222222200001,TCP,3,128,BOT
2226,42.0,12.0,TCP,8,336,BOT
2227,42.6666666667,14.222222222200001,TCP,3,128,BOT
2228,42.0,12.0,TCP,8,336,BOT
2229,42.6666666667,14.222222222200001,TCP,3,128,BOT
2230,42.0,12.0,TCP,8,336,BOT
2231,42.6666666667,14.222222222200001,TCP,3,128,BOT
2232,42.0,12.0,TCP,8,336,BOT
2233,42.6666666667,14.222222222200001,TCP,3,128,BOT
2234,42.0,12.0,TCP,8,336,BOT
2235,42.6666666667,14.222222222200001,TCP,3,128,BOT
2236,42.0,12.0,TCP,8,336,BOT
2237,42.6666666667,14.222222222200001,TCP,3,128,BOT
2238,42.0,12.0,TCP,8,336,BOT
2239,42.6666666667,14.222222222200001,TCP,3,128,BOT
2240,42.0,12.0,TCP,8,336,BOT
2241,42.6666666667,14.222222222200001,TCP,3,128,BOT
2242,42.0,12.0,TCP,8,336,BOT
2243,42.6666666667,14.222222222200001,TCP,3,128,BOT
2244,42.0,12.0,TCP,8,336,BOT
2245,42.6666666667,14.222222222200001,TCP,3,128,BOT
2246,42.0,12.0,TCP,8,336,BOT
2247,42.6666666667,14.222222222200001,TCP,3,128,BOT
2248,42.0,12.0,TCP,8,336,BOT
2249,42.6666666667,14.222222222200001,TCP,3,128,BOT
2250,48.0,0.0,TCP,6,288,BOT
2251,42.0,12.0,TCP,8,336,BOT
2252,42.6666666667,14.222222222200001,TCP,3,128,BOT
2253,42.0,12.0,TCP,8,336,BOT
2254,42.6666666667,14.222222222200001,TCP,3,128,BOT
2255,42.0,12.0,TCP,8,336,BOT
2256,42.6666666667,14.222222222200001,TCP,3,128,BOT
2257,42.0,12.0,TCP,8,336,BOT
2258,42.6666666667,14.222222222200001,TCP,3,128,BOT
2259,42.0,12.0,TCP,8,336,BOT
2260,42.6666666667,14.222222222200001,TCP,3,128,BOT
2261,42.0,12.0,TCP,8,336,BOT
2262,42.6666666667,14.222222222200001,TCP,3,128,BOT
2263,42.0,12.0,TCP,8,336,BOT
2264,42.6666666667,14.222222222200001,TCP,3,128,BOT
2265,42.0,12.0,TCP,8,336,BOT
2266,42.6666666667,14.222222222200001,TCP,3,128,BOT
2267,42.0,12.0,TCP,8,336,BOT
2268,42.6666666667,14.222222222200001,TCP,3,128,BOT
2269,42.0,12.0,TCP,8,336,BOT
2270,42.6666666667,14.222222222200001,TCP,3,128,BOT
2271,48.0,0.0,TCP,6,288,BOT
2272,42.0,12.0,TCP,8,336,BOT
2273,42.6666666667,14.222222222200001,TCP,3,128,BOT
2274,42.0,12.0,TCP,8,336,BOT
2275,42.6666666667,14.222222222200001,TCP,3,128,BOT
2276,42.0,12.0,TCP,8,336,BOT
2277,42.6666666667,14.222222222200001,TCP,3,128,BOT
2278,42.0,12.0,TCP,8,336,BOT
2279,42.6666666667,14.222222222200001,TCP,3,128,BOT
2280,42.0,12.0,TCP,8,336,BOT
2281,42.6666666667,14.222222222200001,TCP,3,128,BOT
2282,42.0,12.0,TCP,8,336,BOT
2283,42.6666666667,14.222222222200001,TCP,3,128,BOT
2284,42.0,12.0,TCP,8,336,BOT
2285,42.6666666667,14.222222222200001,TCP,3,128,BOT
2286,42.0,12.0,TCP,8,336,BOT
2287,42.6666666667,14.222222222200001,TCP,3,128,BOT
2288,42.0,12.0,TCP,8,336,BOT
2289,42.6666666667,14.222222222200001,TCP,3,128,BOT
2290,42.0,12.0,TCP,8,336,BOT
2291,42.6666666667,14.222222222200001,TCP,3,128,BOT
2292,42.0,12.0,TCP,8,336,BOT
2293,42.6666666667,14.222222222200001,TCP,3,128,BOT
2294,42.0,12.0,TCP,8,336,BOT
2295,42.6666666667,14.222222222200001,TCP,3,128,BOT
2296,42.0,12.0,TCP,8,336,BOT
2297,42.6666666667,14.222222222200001,TCP,3,128,BOT
2298,42.0,12.0,TCP,8,336,BOT
2299,42.6666666667,14.222222222200001,TCP,3,128,BOT
2300,42.0,12.0,TCP,8,336,BOT
2301,42.6666666667,14.222222222200001,TCP,3,128,BOT
2302,42.0,12.0,TCP,8,336,BOT
2303,42.6666666667,14.222222222200001,TCP,3,128,BOT
2304,42.0,12.0,TCP,8,336,BOT
2305,42.6666666667,14.222222222200001,TCP,3,128,BOT
2306,42.0,12.0,TCP,8,336,BOT
2307,42.6666666667,14.222222222200001,TCP,3,128,BOT
2308,42.0,12.0,TCP,8,336,BOT
2309,42.6666666667,14.222222222200001,TCP,3,128,BOT
2310,42.0,12.0,TCP,8,336,BOT
2311,42.6666666667,14.222222222200001,TCP,3,128,BOT
2312,42.0,12.0,TCP,8,336,BOT
2313,42.6666666667,14.222222222200001,TCP,3,128,BOT
2314,42.0,12.0,TCP,8,336,BOT
2315,42.6666666667,14.222222222200001,TCP,3,128,BOT
2316,42.0,12.0,TCP,8,336,BOT
2317,42.6666666667,14.222222222200001,TCP,3,128,BOT
2318,42.0,12.0,TCP,8,336,BOT
2319,42.6666666667,14.222222222200001,TCP,3,128,BOT
2320,42.0,12.0,TCP,8,336,BOT
2321,42.6666666667,14.222222222200001,TCP,3,128,BOT
2322,42.0,12.0,TCP,8,336,BOT
2323,42.6666666667,14.222222222200001,TCP,3,128,BOT
2324,42.0,12.0,TCP,8,336,BOT
2325,42.6666666667,14.222222222200001,TCP,3,128,BOT
2326,42.0,12.0,TCP,8,336,BOT
2327,42.6666666667,14.222222222200001,TCP,3,128,BOT
2328,42.0,12.0,TCP,8,336,BOT
2329,42.6666666667,14.222222222200001,TCP,3,128,BOT
2330,42.0,12.0,TCP,8,336,BOT
2331,42.6666666667,14.222222222200001,TCP,3,128,BOT
2332,42.0,12.0,TCP,8,336,BOT
2333,42.6666666667,14.222222222200001,TCP,3,128,BOT
2334,42.0,12.0,TCP,8,336,BOT
2335,42.6666666667,14.222222222200001,TCP,3,128,BOT
2336,42.0,12.0,TCP,8,336,BOT
2337,42.6666666667,14.222222222200001,TCP,3,128,BOT
2338,42.0,12.0,TCP,8,336,BOT
2339,42.6666666667,14.222222222200001,TCP,3,128,BOT
2340,42.0,12.0,TCP,8,336,BOT
2341,42.6666666667,14.222222222200001,TCP,3,128,BOT
2342,42.0,12.0,TCP,8,336,BOT
2343,42.6666666667,14.222222222200001,TCP,3,128,BOT
2344,42.0,12.0,TCP,8,336,BOT
2345,42.6666666667,14.222222222200001,TCP,3,128,BOT
2346,42.0,12.0,TCP,8,336,BOT
2347,42.6666666667,14.222222222200001,TCP,3,128,BOT
2348,42.0,12.0,TCP,8,336,BOT
2349,42.6666666667,14.222222222200001,TCP,3,128,BOT
2350,42.0,12.0,TCP,8,336,BOT
2351,42.6666666667,14.222222222200001,TCP,3,128,BOT
2352,42.0,12.0,TCP,8,336,BOT
2353,42.6666666667,14.222222222200001,TCP,3,128,BOT
2354,42.0,12.0,TCP,8,336,BOT
2355,42.6666666667,14.222222222200001,TCP,3,128,BOT
2356,42.0,12.0,TCP,8,336,BOT
2357,42.6666666667,14.222222222200001,TCP,3,128,BOT
2358,42.0,12.0,TCP,8,336,BOT
2359,42.6666666667,14.222222222200001,TCP,3,128,BOT
2360,42.0,12.0,TCP,8,336,BOT
2361,42.6666666667,14.222222222200001,TCP,3,128,BOT
2362,42.0,12.0,TCP,8,336,BOT
2363,42.6666666667,14.222222222200001,TCP,3,128,BOT
2364,42.0,12.0,TCP,8,336,BOT
2365,42.6666666667,14.222222222200001,TCP,3,128,BOT
2366,42.0,12.0,TCP,8,336,BOT
2367,42.6666666667,14.222222222200001,TCP,3,128,BOT
2368,42.0,12.0,TCP,8,336,BOT
2369,42.6666666667,14.222222222200001,TCP,3,128,BOT
2370,42.0,12.0,TCP,8,336,BOT
2371,42.6666666667,14.222222222200001,TCP,3,128,BOT
2372,42.0,12.0,TCP,8,336,BOT
2373,42.6666666667,14.222222222200001,TCP,3,128,BOT
2374,42.0,12.0,TCP,8,336,BOT
2375,42.6666666667,14.222222222200001,TCP,3,128,BOT
2376,42.0,12.0,TCP,8,336,BOT
2377,42.6666666667,14.222222222200001,TCP,3,128,BOT
2378,42.0,12.0,TCP,8,336,BOT
2379,42.6666666667,14.222222222200001,TCP,3,128,BOT
2380,42.0,12.0,TCP,8,336,BOT
2381,42.6666666667,14.222222222200001,TCP,3,128,BOT
2382,48.0,0.0,TCP,6,288,BOT
2383,42.0,12.0,TCP,8,336,BOT
2384,42.6666666667,14.222222222200001,TCP,3,128,BOT
2385,42.0,12.0,TCP,8,336,BOT
2386,42.6666666667,14.222222222200001,TCP,3,128,BOT
2387,42.0,12.0,TCP,8,336,BOT
2388,42.6666666667,14.222222222200001,TCP,3,128,BOT
2389,42.0,12.0,TCP,8,336,BOT
2390,42.6666666667,14.222222222200001,TCP,3,128,BOT
2391,42.0,12.0,TCP,8,336,BOT
2392,42.6666666667,14.222222222200001,TCP,3,128,BOT
2393,42.0,12.0,TCP,8,336,BOT
2394,42.6666666667,14.222222222200001,TCP,3,128,BOT
2395,42.0,12.0,TCP,8,336,BOT
2396,42.6666666667,14.222222222200001,TCP,3,128,BOT
2397,42.0,12.0,TCP,8,336,BOT
2398,42.6666666667,14.222222222200001,TCP,3,128,BOT
2399,42.0,12.0,TCP,8,336,BOT
2400,42.6666666667,14.222222222200001,TCP,3,128,BOT
2401,42.0,12.0,TCP,8,336,BOT
2402,42.6666666667,14.222222222200001,TCP,3,128,BOT
2403,42.0,12.0,TCP,8,336,BOT
2404,42.6666666667,14.222222222200001,TCP,3,128,BOT
2405,42.0,12.0,TCP,8,336,BOT
2406,42.6666666667,14.222222222200001,TCP,3,128,BOT
2407,42.0,12.0,TCP,8,336,BOT
2408,42.6666666667,14.222222222200001,TCP,3,128,BOT
2409,42.0,12.0,TCP,8,336,BOT
2410,42.6666666667,14.222222222200001,TCP,3,128,BOT
2411,42.0,12.0,TCP,8,336,BOT
2412,42.6666666667,14.222222222200001,TCP,3,128,BOT
2413,42.0,12.0,TCP,8,336,BOT
2414,42.6666666667,14.222222222200001,TCP,3,128,BOT
2415,42.0,12.0,TCP,8,336,BOT
2416,42.6666666667,14.222222222200001,TCP,3,128,BOT
2417,42.0,12.0,TCP,8,336,BOT
2418,42.6666666667,14.222222222200001,TCP,3,128,BOT
2419,42.0,12.0,TCP,8,336,BOT
2420,42.6666666667,14.222222222200001,TCP,3,128,BOT
2421,42.0,12.0,TCP,8,336,BOT
2422,42.6666666667,14.222222222200001,TCP,3,128,BOT
2423,42.0,12.0,TCP,8,336,BOT
2424,42.6666666667,14.222222222200001,TCP,3,128,BOT
2425,42.0,12.0,TCP,8,336,BOT
2426,42.6666666667,14.222222222200001,TCP,3,128,BOT
2427,42.0,12.0,TCP,8,336,BOT
2428,42.6666666667,14.222222222200001,TCP,3,128,BOT
2429,42.0,12.0,TCP,8,336,BOT
2430,42.6666666667,14.222222222200001,TCP,3,128,BOT
2431,42.0,12.0,TCP,8,336,BOT
2432,42.6666666667,14.222222222200001,TCP,3,128,BOT
2433,42.0,12.0,TCP,8,336,BOT
2434,42.6666666667,14.222222222200001,TCP,3,128,BOT
2435,42.0,12.0,TCP,8,336,BOT
2436,42.6666666667,14.222222222200001,TCP,3,128,BOT
2437,42.0,12.0,TCP,8,336,BOT
2438,42.6666666667,14.222222222200001,TCP,3,128,BOT
2439,42.0,12.0,TCP,8,336,BOT
2440,42.6666666667,14.222222222200001,TCP,3,128,BOT
2441,42.0,12.0,TCP,8,336,BOT
2442,42.6666666667,14.222222222200001,TCP,3,128,BOT
2443,42.0,12.0,TCP,8,336,BOT
2444,42.6666666667,14.222222222200001,TCP,3,128,BOT
2445,42.0,12.0,TCP,8,336,BOT
2446,42.6666666667,14.222222222200001,TCP,3,128,BOT
2447,42.0,12.0,TCP,8,336,BOT
2448,42.6666666667,14.222222222200001,TCP,3,128,BOT
2449,42.0,12.0,TCP,8,336,BOT
2450,42.6666666667,14.222222222200001,TCP,3,128,BOT
2451,42.0,12.0,TCP,8,336,BOT
2452,42.6666666667,14.222222222200001,TCP,3,128,BOT
2453,42.0,12.0,TCP,8,336,BOT
2454,42.6666666667,14.222222222200001,TCP,3,128,BOT
2455,42.0,12.0,TCP,8,336,BOT
2456,42.6666666667,14.222222222200001,TCP,3,128,BOT
2457,42.0,12.0,TCP,8,336,BOT
2458,42.6666666667,14.222222222200001,TCP,3,128,BOT
2459,42.0,12.0,TCP,8,336,BOT
2460,42.6666666667,14.222222222200001,TCP,3,128,BOT
2461,42.0,12.0,TCP,8,336,BOT
2462,42.6666666667,14.222222222200001,TCP,3,128,BOT
2463,42.0,12.0,TCP,8,336,BOT
2464,42.6666666667,14.222222222200001,TCP,3,128,BOT
2465,42.0,12.0,TCP,8,336,BOT
2466,42.6666666667,14.222222222200001,TCP,3,128,BOT
2467,42.0,12.0,TCP,8,336,BOT
2468,42.6666666667,14.222222222200001,TCP,3,128,BOT
2469,42.0,12.0,TCP,8,336,BOT
2470,42.6666666667,14.222222222200001,TCP,3,128,BOT
2471,42.0,12.0,TCP,8,336,BOT
2472,42.6666666667,14.222222222200001,TCP,3,128,BOT
2473,42.0,12.0,TCP,8,336,BOT
2474,42.6666666667,14.222222222200001,TCP,3,128,BOT
2475,42.0,12.0,TCP,8,336,BOT
2476,42.6666666667,14.222222222200001,TCP,3,128,BOT
2477,42.0,12.0,TCP,8,336,BOT
2478,42.6666666667,14.222222222200001,TCP,3,128,BOT
2479,42.0,12.0,TCP,8,336,BOT
2480,42.6666666667,14.222222222200001,TCP,3,128,BOT
2481,42.0,12.0,TCP,8,336,BOT
2482,42.6666666667,14.222222222200001,TCP,3,128,BOT
2483,42.0,12.0,TCP,8,336,BOT
2484,42.6666666667,14.222222222200001,TCP,3,128,BOT
2485,42.0,12.0,TCP,8,336,BOT
2486,42.6666666667,14.222222222200001,TCP,3,128,BOT
2487,42.0,12.0,TCP,8,336,BOT
2488,42.6666666667,14.222222222200001,TCP,3,128,BOT
2489,42.0,12.0,TCP,8,336,BOT
2490,42.6666666667,14.222222222200001,TCP,3,128,BOT
2491,42.0,12.0,TCP,8,336,BOT
2492,42.6666666667,14.222222222200001,TCP,3,128,BOT
2493,42.0,12.0,TCP,8,336,BOT
2494,42.6666666667,14.222222222200001,TCP,3,128,BOT
2495,42.0,12.0,TCP,8,336,BOT
2496,42.6666666667,14.222222222200001,TCP,3,128,BOT
2497,42.0,12.0,TCP,8,336,BOT
2498,42.6666666667,14.222222222200001,TCP,3,128,BOT
2499,42.0,12.0,TCP,8,336,BOT
2500,42.6666666667,14.222222222200001,TCP,3,128,BOT
2501,42.0,12.0,TCP,8,336,BOT
2502,42.6666666667,14.222222222200001,TCP,3,128,BOT
2503,42.0,12.0,TCP,8,336,BOT
2504,42.6666666667,14.222222222200001,TCP,3,128,BOT
2505,42.0,12.0,TCP,8,336,BOT
2506,42.6666666667,14.222222222200001,TCP,3,128,BOT
2507,42.0,12.0,TCP,8,336,BOT
2508,42.6666666667,14.222222222200001,TCP,3,128,BOT
2509,42.0,12.0,TCP,8,336,BOT
2510,42.6666666667,14.222222222200001,TCP,3,128,BOT
2511,42.0,12.0,TCP,8,336,BOT
2512,42.6666666667,14.222222222200001,TCP,3,128,BOT
2513,42.0,12.0,TCP,8,336,BOT
2514,42.6666666667,14.222222222200001,TCP,3,128,BOT
2515,42.0,12.0,TCP,8,336,BOT
2516,42.6666666667,14.222222222200001,TCP,3,128,BOT
2517,42.0,12.0,TCP,8,336,BOT
2518,42.6666666667,14.222222222200001,TCP,3,128,BOT
2519,42.0,12.0,TCP,8,336,BOT
2520,42.6666666667,14.222222222200001,TCP,3,128,BOT
2521,42.0,12.0,TCP,8,336,BOT
2522,42.6666666667,14.222222222200001,TCP,3,128,BOT
2523,42.0,12.0,TCP,8,336,BOT
2524,42.6666666667,14.222222222200001,TCP,3,128,BOT
2525,42.0,12.0,TCP,8,336,BOT
2526,42.6666666667,14.222222222200001,TCP,3,128,BOT
2527,42.0,12.0,TCP,8,336,BOT
2528,42.6666666667,14.222222222200001,TCP,3,128,BOT
2529,42.0,12.0,TCP,8,336,BOT
2530,42.6666666667,14.222222222200001,TCP,3,128,BOT
2531,42.0,12.0,TCP,8,336,BOT
2532,42.6666666667,14.222222222200001,TCP,3,128,BOT
2533,42.0,12.0,TCP,8,336,BOT
2534,42.6666666667,14.222222222200001,TCP,3,128,BOT
2535,42.0,12.0,TCP,8,336,BOT
2536,42.6666666667,14.222222222200001,TCP,3,128,BOT
2537,42.0,12.0,TCP,8,336,BOT
2538,42.6666666667,14.222222222200001,TCP,3,128,BOT
2539,42.0,12.0,TCP,8,336,BOT
2540,42.6666666667,14.222222222200001,TCP,3,128,BOT
2541,42.0,12.0,TCP,8,336,BOT
2542,42.6666666667,14.222222222200001,TCP,3,128,BOT
2543,42.0,12.0,TCP,8,336,BOT
2544,42.6666666667,14.222222222200001,TCP,3,128,BOT
2545,42.0,12.0,TCP,8,336,BOT
2546,42.6666666667,14.222222222200001,TCP,3,128,BOT
2547,42.0,12.0,TCP,8,336,BOT
2548,42.6666666667,14.222222222200001,TCP,3,128,BOT
2549,42.0,12.0,TCP,8,336,BOT
2550,42.6666666667,14.222222222200001,TCP,3,128,BOT
2551,42.0,12.0,TCP,8,336,BOT
2552,42.6666666667,14.222222222200001,TCP,3,128,BOT
2553,42.0,12.0,TCP,8,336,BOT
2554,42.6666666667,14.222222222200001,TCP,3,128,BOT
2555,42.0,12.0,TCP,8,336,BOT
2556,42.6666666667,14.222222222200001,TCP,3,128,BOT
2557,42.0,12.0,TCP,8,336,BOT
2558,42.6666666667,14.222222222200001,TCP,3,128,BOT
2559,42.0,12.0,TCP,8,336,BOT
2560,42.6666666667,14.222222222200001,TCP,3,128,BOT
2561,42.0,12.0,TCP,8,336,BOT
2562,42.6666666667,14.222222222200001,TCP,3,128,BOT
2563,42.0,12.0,TCP,8,336,BOT
2564,42.6666666667,14.222222222200001,TCP,3,128,BOT
2565,42.0,12.0,TCP,8,336,BOT
2566,42.6666666667,14.222222222200001,TCP,3,128,BOT
2567,42.0,12.0,TCP,8,336,BOT
2568,42.6666666667,14.222222222200001,TCP,3,128,BOT
2569,42.0,12.0,TCP,8,336,BOT
2570,42.6666666667,14.222222222200001,TCP,3,128,BOT
2571,42.0,12.0,TCP,8,336,BOT
2572,42.6666666667,14.222222222200001,TCP,3,128,BOT
2573,42.0,12.0,TCP,8,336,BOT
2574,42.6666666667,14.222222222200001,TCP,3,128,BOT
2575,42.0,12.0,TCP,8,336,BOT
2576,42.6666666667,14.222222222200001,TCP,3,128,BOT
2577,42.0,12.0,TCP,8,336,BOT
2578,42.6666666667,14.222222222200001,TCP,3,128,BOT
2579,42.0,12.0,TCP,8,336,BOT
2580,42.6666666667,14.222222222200001,TCP,3,128,BOT
2581,42.0,12.0,TCP,8,336,BOT
2582,42.6666666667,14.222222222200001,TCP,3,128,BOT
2583,42.0,12.0,TCP,8,336,BOT
2584,42.6666666667,14.222222222200001,TCP,3,128,BOT
2585,42.0,12.0,TCP,8,336,BOT
2586,42.6666666667,14.222222222200001,TCP,3,128,BOT
2587,42.0,12.0,TCP,8,336,BOT
2588,42.6666666667,14.222222222200001,TCP,3,128,BOT
2589,42.0,12.0,TCP,8,336,BOT
2590,42.6666666667,14.222222222200001,TCP,3,128,BOT
2591,42.0,12.0,TCP,8,336,BOT
2592,42.6666666667,14.222222222200001,TCP,3,128,BOT
2593,42.0,12.0,TCP,8,336,BOT
2594,42.6666666667,14.222222222200001,TCP,3,128,BOT
2595,42.0,12.0,TCP,8,336,BOT
2596,42.6666666667,14.222222222200001,TCP,3,128,BOT
2597,42.0,12.0,TCP,8,336,BOT
2598,42.6666666667,14.222222222200001,TCP,3,128,BOT
2599,42.0,12.0,TCP,8,336,BOT
2600,42.6666666667,14.222222222200001,TCP,3,128,BOT
2601,42.0,12.0,TCP,8,336,BOT
2602,42.6666666667,14.222222222200001,TCP,3,128,BOT
2603,48.0,0.0,TCP,6,288,BOT
2604,42.0,12.0,TCP,8,336,BOT
2605,42.6666666667,14.222222222200001,TCP,3,128,BOT
2606,42.0,12.0,TCP,8,336,BOT
2607,42.6666666667,14.222222222200001,TCP,3,128,BOT
2608,42.0,12.0,TCP,8,336,BOT
2609,42.6666666667,14.222222222200001,TCP,3,128,BOT
2610,42.0,12.0,TCP,8,336,BOT
2611,42.6666666667,14.222222222200001,TCP,3,128,BOT
2612,42.0,12.0,TCP,8,336,BOT
2613,42.6666666667,14.222222222200001,TCP,3,128,BOT
2614,42.0,12.0,TCP,8,336,BOT
2615,42.6666666667,14.222222222200001,TCP,3,128,BOT
2616,42.0,12.0,TCP,8,336,BOT
2617,42.6666666667,14.222222222200001,TCP,3,128,BOT
2618,42.0,12.0,TCP,8,336,BOT
2619,42.6666666667,14.222222222200001,TCP,3,128,BOT
2620,42.0,12.0,TCP,8,336,BOT
2621,42.6666666667,14.222222222200001,TCP,3,128,BOT
2622,42.0,12.0,TCP,8,336,BOT
2623,42.6666666667,14.222222222200001,TCP,3,128,BOT
2624,42.0,12.0,TCP,8,336,BOT
2625,42.6666666667,14.222222222200001,TCP,3,128,BOT
2626,42.0,12.0,TCP,8,336,BOT
2627,42.6666666667,14.222222222200001,TCP,3,128,BOT
2628,42.0,12.0,TCP,8,336,BOT
2629,42.6666666667,14.222222222200001,TCP,3,128,BOT
2630,42.0,12.0,TCP,8,336,BOT
2631,42.6666666667,14.222222222200001,TCP,3,128,BOT
2632,42.0,12.0,TCP,8,336,BOT
2633,42.6666666667,14.222222222200001,TCP,3,128,BOT
2634,42.0,12.0,TCP,8,336,BOT
2635,42.6666666667,14.222222222200001,TCP,3,128,BOT
2636,42.0,12.0,TCP,8,336,BOT
2637,42.6666666667,14.222222222200001,TCP,3,128,BOT
2638,42.0,12.0,TCP,8,336,BOT
2639,42.6666666667,14.222222222200001,TCP,3,128,BOT
2640,42.0,12.0,TCP,8,336,BOT
2641,42.6666666667,14.222222222200001,TCP,3,128,BOT
2642,42.0,12.0,TCP,8,336,BOT
2643,42.6666666667,14.222222222200001,TCP,3,128,BOT
2644,42.0,12.0,TCP,8,336,BOT
2645,42.6666666667,14.222222222200001,TCP,3,128,BOT
2646,42.0,12.0,TCP,8,336,BOT
2647,42.6666666667,14.222222222200001,TCP,3,128,BOT
2648,42.0,12.0,TCP,8,336,BOT
2649,42.6666666667,14.222222222200001,TCP,3,128,BOT
2650,42.0,12.0,TCP,8,336,BOT
2651,42.6666666667,14.222222222200001,TCP,3,128,BOT
2652,42.0,12.0,TCP,8,336,BOT
2653,42.6666666667,14.222222222200001,TCP,3,128,BOT
2654,42.0,12.0,TCP,8,336,BOT
2655,42.6666666667,14.222222222200001,TCP,3,128,BOT
2656,42.0,12.0,TCP,8,336,BOT
2657,42.6666666667,14.222222222200001,TCP,3,128,BOT
2658,42.0,12.0,TCP,8,336,BOT
2659,42.6666666667,14.222222222200001,TCP,3,128,BOT
2660,42.0,12.0,TCP,8,336,BOT
2661,42.6666666667,14.222222222200001,TCP,3,128,BOT
2662,42.0,12.0,TCP,8,336,BOT
2663,42.6666666667,14.222222222200001,TCP,3,128,BOT
2664,42.0,12.0,TCP,8,336,BOT
2665,42.6666666667,14.222222222200001,TCP,3,128,BOT
2666,42.0,12.0,TCP,8,336,BOT
2667,42.6666666667,14.222222222200001,TCP,3,128,BOT
2668,42.0,12.0,TCP,8,336,BOT
2669,42.6666666667,14.222222222200001,TCP,3,128,BOT
2670,42.0,12.0,TCP,8,336,BOT
2671,42.6666666667,14.222222222200001,TCP,3,128,BOT
2672,42.0,12.0,TCP,8,336,BOT
2673,42.6666666667,14.222222222200001,TCP,3,128,BOT
2674,42.0,12.0,TCP,8,336,BOT
2675,42.6666666667,14.222222222200001,TCP,3,128,BOT
2676,42.0,12.0,TCP,8,336,BOT
2677,42.6666666667,14.222222222200001,TCP,3,128,BOT
2678,42.0,12.0,TCP,8,336,BOT
2679,42.6666666667,14.222222222200001,TCP,3,128,BOT
2680,42.0,12.0,TCP,8,336,BOT
2681,42.6666666667,14.222222222200001,TCP,3,128,BOT
2682,42.0,12.0,TCP,8,336,BOT
2683,42.6666666667,14.222222222200001,TCP,3,128,BOT
2684,42.0,12.0,TCP,8,336,BOT
2685,42.6666666667,14.222222222200001,TCP,3,128,BOT
2686,42.0,12.0,TCP,8,336,BOT
2687,42.6666666667,14.222222222200001,TCP,3,128,BOT
2688,42.0,12.0,TCP,8,336,BOT
2689,42.6666666667,14.222222222200001,TCP,3,128,BOT
2690,42.0,12.0,TCP,8,336,BOT
2691,42.6666666667,14.222222222200001,TCP,3,128,BOT
2692,42.0,12.0,TCP,8,336,BOT
2693,42.6666666667,14.222222222200001,TCP,3,128,BOT
2694,42.0,12.0,TCP,8,336,BOT
2695,42.6666666667,14.222222222200001,TCP,3,128,BOT
2696,42.0,12.0,TCP,8,336,BOT
2697,42.6666666667,14.222222222200001,TCP,3,128,BOT
2698,42.0,12.0,TCP,8,336,BOT
2699,42.6666666667,14.222222222200001,TCP,3,128,BOT
2700,42.0,12.0,TCP,8,336,BOT
2701,42.6666666667,14.222222222200001,TCP,3,128,BOT
2702,42.0,12.0,TCP,8,336,BOT
2703,42.6666666667,14.222222222200001,TCP,3,128,BOT
2704,42.0,12.0,TCP,8,336,BOT
2705,42.6666666667,14.222222222200001,TCP,3,128,BOT
2706,42.0,12.0,TCP,8,336,BOT
2707,42.6666666667,14.222222222200001,TCP,3,128,BOT
2708,42.0,12.0,TCP,8,336,BOT
2709,42.6666666667,14.222222222200001,TCP,3,128,BOT
2710,42.0,12.0,TCP,8,336,BOT
2711,42.6666666667,14.222222222200001,TCP,3,128,BOT
2712,42.0,12.0,TCP,8,336,BOT
2713,42.6666666667,14.222222222200001,TCP,3,128,BOT
2714,42.0,12.0,TCP,8,336,BOT
2715,42.6666666667,14.222222222200001,TCP,3,128,BOT
2716,42.0,12.0,TCP,8,336,BOT
2717,42.6666666667,14.222222222200001,TCP,3,128,BOT
2718,42.0,12.0,TCP,8,336,BOT
2719,42.6666666667,14.222222222200001,TCP,3,128,BOT
2720,42.0,12.0,TCP,8,336,BOT
2721,42.6666666667,14.222222222200001,TCP,3,128,BOT
2722,42.0,12.0,TCP,8,336,BOT
2723,42.6666666667,14.222222222200001,TCP,3,128,BOT
